Semester CCYYS: 20149
Field of Study: all Fields of Study
This is a tab delimited text file. Please open in EXCEL.
The last field is a data check field. All the records should have a # sign in the last field. If not, data has been lost.
---
CCYYS	CSN	UNQ	FOS	CNBR	TPC	TITLE	CANC	INC	INST NAME	INST EID	ANCL	CLMT	SEATS TKN	12THDAY	TOT ANCL	TOT CLMT	TOT SEATS TKN	TOT 12THDAY	TYPE	MODE	PGM CODE	FLAGS	#XLISTGS	XLISTG INFO	SM-AS HM	M-SEC HM	#TL	DAYS1	FROM T1	TO T1	BLDG1	RM1	CAP1	GPC1	TL NOTES 1	DAYS2	FROM T2	TO T2	BLDG2	RM2	CAP2	GPC2	TL NOTES 2	DAYS3	FROM T3	TO T3	BLDG3	RM3	CAP3	GPC3	TL NOTES 3	STD1	STD2	STD3	STD4	STD5	STD6	STD7	STD8	STD9	STD10	STD11	STD12	STD13	STD14	STD15	STD16	STD17	STD18	SCH COMM	DEPT COMM	LUPD T	LUPD ID	DATA CHECK	
20149	100531	02945	ACC	 380K	  1	1-FINCL ACC STANDS AND ANLY I			DONELSON, D	dd9664	50	44	47	47	50	44	47	47	LECTURE	FACEFACE			0				1	TTH	11:00 am	12:30 pm	CBA	4.328	69	X							0								0															A			A					10/27/2014	NRNW0291	#	
20149	100532	02950	ACC	 380K	  1	1-FINCL ACC STANDS AND ANLY I			DONELSON, D	dd9664	50	44	45	45	50	44	45	45	LECTURE	FACEFACE			0				1	TTH	12:30 pm	2:00 pm	CBA	4.328	69	X							0								0															A			A					10/27/2014	NRNW0291	#	
20149	100533	02955	ACC	 380K	  1	1-FINCL ACC STANDS AND ANLY I			ATIASE, F	atiasefj	50	40	44	44	50	40	44	44	LECTURE	FACEFACE			0				1	TTH	2:00 pm	3:30 pm	CBA	4.328	69	X							0								0															A			A					10/27/2014	NRNW0291	#	
20149	100534	02935	ACC	 380K	  1	1-FINCL ACC STANDS AND ANLY I			KOONCE, L	llk8888	50	40	30	32	50	40	30	32	LECTURE	FACEFACE			0				1	MW	8:00 am	9:30 am	CBA	4.328	69	X							0								0															A			A					10/27/2014	NRNW0291	#	
20149	100535	02940	ACC	 380K	  1	1-FINCL ACC STANDS AND ANLY I			KOONCE, L	llk8888	50	40	39	39	50	40	39	39	LECTURE	FACEFACE			0				1	MW	9:30 am	11:00 am	CBA	4.328	69	X							0								0															A			A					10/27/2014	NRNW0291	#	
20149	100536	02960	ACC	 380K	  2	2-FINCL ACC STANDS AND ANLY II			BRADSHAW, M	mlb572	50	40	31	31	50	40	31	31	LECTURE	FACEFACE			0				1	TTH	8:00 am	9:30 am	UTC	3.104	101	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100537	02970	ACC	 380K	  2	2-FINCL ACC STANDS AND ANLY II			BRADSHAW, M	mlb572	50	40	39	39	50	40	39	39	LECTURE	FACEFACE			0				1	TTH	9:30 am	11:00 am	UTC	3.104	101	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100538	02975	ACC	 380K	  2	2-FINCL ACC STANDS AND ANLY II			DEITRICK, J	jwd72	48	40	40	40	48	40	40	40	LECTURE	FACEFACE			0				1	MW	11:00 am	12:30 pm	CBA	4.344	40	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100539	02965	ACC	 380K	  2	2-FINCL ACC STANDS AND ANLY II			DEITRICK, J	jwd72	48	40	41	41	48	40	41	41	LECTURE	FACEFACE			0				1	MW	9:30 am	11:00 am	CBA	4.326	48	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100540	02980	ACC	 380K	  4	4-INTRO TO ASSURANCE SERVICES			JOHANNS, J	jlj3434	65	65	41	41	75	75	52	52	LECTURE	FACEFACE			1	02863 ACC  358C (RS); 02980 ACC  380K;			1	TTH	9:30 am	11:00 am	UTC	4.122	102	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100541	02985	ACC	 380K	  6	6-ISS IN ACC/CNTRL NONPROF ORG			GRANOF, M	granofm	50	40	27	27	50	40	27	27	LECTURE	FACEFACE			0				1	MW	8:00 am	9:30 am	CBA	4.304	40								0								0																		A					10/27/2014	NRNW0291	#	
20149	100542	02990	ACC	 380K	  7	7-FINANCIAL STATEMENT ANALYSIS			WHITE, B	bw22468	55	45	39	40	55	45	39	40	LECTURE	FACEFACE			0				1	TTH	8:00 am	9:30 am	CBA	5.328	45								0								0																		A					10/27/2014	NRNW0291	#	
20149	100543	02995	ACC	 380K	  7	7-FINANCIAL STATEMENT ANALYSIS			WHITE, B	bw22468	55	45	45	45	55	45	45	45	LECTURE	FACEFACE			0				1	TTH	9:30 am	11:00 am	CBA	5.328	45								0								0																		A					10/27/2014	NRNW0291	#	
20149	100545	03000	ACC	 380K	  8	8-PETROLEUM ACC: PRIN/PROC/ISS			SCOTT, W	scottw	55	65	64	64	55	65	64	64	LECTURE	FACEFACE			0				1	MW	12:30 pm	2:00 pm	CBA	4.328	69	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100546	03005	ACC	 380K	  8	8-PETROLEUM ACC: PRIN/PROC/ISS			SCOTT, W	scottw	55	63	59	58	55	63	59	58	LECTURE	FACEFACE			0				1	MW	2:00 pm	3:30 pm	UTC	4.102	102	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100547	03015	ACC	 380K	 11	11-INTRODUCTION TO TAXATION			SEIDMAN, J	js52685	10	10	5	5	60	53	48	48	LECTURE	FACEFACE			1	02830 ACC  355 (RS); 03015 ACC  380K;			1	MW	12:30 pm	2:00 pm	GSB	2.122	68	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100548	03020	ACC	 380K	 11	11-INTRODUCTION TO TAXATION			SEIDMAN, J	js52685	10	10	10	10	60	53	53	53	LECTURE	FACEFACE			1	02835 ACC  355 (RS); 03020 ACC  380K;			1	MW	2:00 pm	3:30 pm	GSB	2.122	68	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100549	03010	ACC	 380K	 11	11-INTRODUCTION TO TAXATION			SEIDMAN, J	js52685	10	10	9	9	60	53	52	52	LECTURE	FACEFACE			1	02825 ACC  355 (RS); 03010 ACC  380K;			1	MW	11:00 am	12:30 pm	GSB	2.122	68	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100550	03025	ACC	 380K	 12	12-COMP AUDIT AND SYS SECURITY			GEORGE, R	reg2333	50	44	39	39	50	44	39	39	LECTURE	FACEFACE			0				1	M	5:30 pm	8:30 pm	UTC	1.102	74	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100551	03030	ACC	 380K	 13	13-INFO TECH FOR ACC & CONTROL			BROWN, P	pjw238	40	45	44	44	40	45	44	44	LECTURE	FACEFACE			0				1	TTH	2:00 pm	3:30 pm	GSB	5.153	55								0								0																		A					10/27/2014	NRNW0291	#	
20149	100552	03035	ACC	 380K	 13	13-INFO TECH FOR ACC & CONTROL			BROWN, P	pjw238	40	45	41	41	40	45	41	41	LECTURE	FACEFACE			0				1	MW	3:30 pm	5:00 pm	UTC	3.110	101	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100553	03045	ACC	 380K	 13	13-INFO TECH FOR ACC & CONTROL			BROWN, P	pjw238	40	45	41	41	40	45	41	41	LECTURE	FACEFACE			0				1	MW	2:00 pm	3:30 pm	UTC	3.110	101	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100554	03040	ACC	 380K	 13	13-INFO TECH FOR ACC & CONTROL			BROWN, P	pjw238	40	45	44	44	40	45	44	44	LECTURE	FACEFACE			0				1	TTH	3:30 pm	5:00 pm	GSB	5.153	55								0								0																		A					10/27/2014	NRNW0291	#	
20149	100555	03050	ACC	 381N		MANAGRL ACC/FINCL STATMNT ANLY			ALBRECHT, J	jwa227	65	65	64	63	65	65	64	63	LECTURE	FACEFACE			0				0						0								0								0																							10/27/2014	NRNW0291	#	
20149	100556	03055	ACC	 383K	  2	2-MANAGE AUDITING AND CONTROL			GEORGE, R	reg2333	50	35	24	24	50	35	24	24	LECTURE	FACEFACE			0				1	MW	2:00 pm	3:30 pm	CBA	5.328	45								0								0																		A					10/27/2014	NRNW0291	#	
20149	100557	03060	ACC	 383K	  4	4-FRAUD EXAMINATION			BRADSHAW, M	mlb572	55	45	43	43	55	45	43	43	LECTURE	FACEFACE			0				1	MW	2:00 pm	3:30 pm	UTC	3.104	101	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100558	03065	ACC	 384	  1	1-TAX RESEARCH METHODOLOGY			ZVINAKIS, K	kz59	35	29	30	30	35	29	30	30	LECTURE	FACEFACE			0				1	MW	11:00 am	12:30 pm	CBA	4.304	40								0								0																		A					10/27/2014	NRNW0291	#	
20149	100559	03075	ACC	 384	  1	1-TAX RESEARCH METHODOLOGY			ZVINAKIS, K	kz59	35	29	28	28	35	29	28	28	LECTURE	FACEFACE			0				1	MW	3:30 pm	5:00 pm	CBA	4.324	48	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100560	03070	ACC	 384	  1	1-TAX RESEARCH METHODOLOGY			ZVINAKIS, K	kz59	35	29	24	24	35	29	24	24	LECTURE	FACEFACE			0				1	MW	12:30 pm	2:00 pm	CBA	4.304	40								0								0																		A					10/27/2014	NRNW0291	#	
20149	100561	03080	ACC	 384	  3	3-TAXATION OF ENTITIES II			HOLBROOK, T	th24372	30	29	24	24	30	29	24	24	LECTURE	FACEFACE			0				1	TTH	3:30 pm	5:00 pm	CBA	4.304	40								0								0																		A					10/27/2014	NRNW0291	#	
20149	100562	03085	ACC	 384	  3	3-TAXATION OF ENTITIES II			HOLBROOK, T	th24372	30	29	29	29	30	29	29	29	LECTURE	FACEFACE			0				1	TTH	12:30 pm	2:00 pm	CBA	4.304	40								0								0																		A					10/27/2014	NRNW0291	#	
20149	100563	03090	ACC	 384	  3	3-TAXATION OF ENTITIES II			HOLBROOK, T	th24372	30	29	25	26	30	29	25	26	LECTURE	FACEFACE			0				1	TTH	2:00 pm	3:30 pm	CBA	4.304	40								0								0																		A					10/27/2014	NRNW0291	#	
20149	100564	03095	ACC	 384	  4	4-TAX PLAN FOR BUSN ENTITIES			SINGER, S	srs2569	30	35	25	25	33	43	30	30	LECTURE	FACEFACE			1	03095 ACC  384; 29620 LAW  379M (SSA);	03095		1	TTH	3:30 pm	5:00 pm	CBA	4.326	48	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100565	03100	ACC	 384	  6	6-INTERNATL AND INTERSTATE TAX			SINGER, S	srs2569	40	35	33	33	40	35	33	33	LECTURE	FACEFACE			0				1	TTH	2:00 pm	3:30 pm	CBA	4.332	48	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100567	03105	ACC	 386K	  6	6-DOCTORAL RESEARCH TOPICS			CHEN, S	sc5593	10	10	5	5	10	10	5	5	LECTURE	FACEFACE			0				1	F	10:00 am	1:00 pm	GSB	5.154	24								0								0												A		A				A					10/27/2014	NRNW0291	#	
20149	112595	03110	ACC	 386K	  7	7-FNDTNS OF FINANCIAL ACC RSCH			YU, Y	yy2442	10	10	8	9	10	10	8	9	LECTURE	FACEFACE			0				1	TH	12:30 pm	3:30 pm	CBA	4M.204	11								0								0																		A					10/27/2014	NRNW0291	#	
20149	100568	03120	ACC	 387	  1	1-INTRO TO MANAGERIAL ACC			LAUX, V	vl2763	10	15	14	14	60	44	44	44	LECTURE	FACEFACE			1	02870 ACC  359 (RS); 03120 ACC  387;			1	MW	2:00 pm	3:30 pm	UTC	4.122	102	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100569	03115	ACC	 387	  1	1-INTRO TO MANAGERIAL ACC			LAUX, V	vl2763	10	15	16	16	60	44	45	45	LECTURE	FACEFACE			1	02865 ACC  359 (RS); 03115 ACC  387;			1	MW	12:30 pm	2:00 pm	UTC	4.122	102	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	112597	03125	ACC	 387	  1	1-INTRO TO MANAGERIAL ACC			LAUX, V	vl2763	10	15	13	13	60	44	39	39	LECTURE	FACEFACE			1	02875 ACC  359 (RS); 03125 ACC  387;			1	MW	3:30 pm	5:00 pm	UTC	4.122	102	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	100570	03130	ACC	 191C		SPECIAL STUDIES IN ACCOUNTING					1	10	1	0	1	10	1	0	INDVIZED	FACEFACE			0				0						0								0								0																				A			10/27/2014	NRNW0291	#	
20149	100571	03135	ACC	 391C		SPEC STDS ACCOUNTING-AUDIT INT					16	999	15	14	16	999	15	14	INDEPEND	CORRESP			0				0						0								0								0														A						A			10/27/2014	NRNW0291	#	
20149	100572	03140	ACC	 391C		SPEC STDS ACCOUNTING-TAX INT					4	999	5	5	4	999	5	5	INDEPEND	CORRESP			0				0						0								0								0														A						A			10/27/2014	NRNW0291	#	
20149	100573	03145	ACC	 391C		SPECIAL STUDIES IN ACCOUNTING					10	999	7	7	10	999	7	7	INDEPEND	FACEFACE			0				0						0								0								0																				A			10/27/2014	NRNW0291	#	
20149	100575	03150	ACC	 691C		SPECIAL STUDIES IN ACCOUNTING					6	999	7	7	6	999	7	7	INDEPEND	FACEFACE			0				0						0								0								0																				A			10/27/2014	NRNW0291	#	
20149	100576	03155	ACC	 698A		THESIS					0	999	0	0	0	999	0	0	THESIS	FACEFACE			0				0						0								0								0			A											A									10/27/2014	NRNW0291	#	
20149	100577	03160	ACC	 698B		THESIS					0	999	0	0	0	999	0	0	THESIS	FACEFACE			0				0						0								0								0			A											A									10/27/2014	NRNW0291	#	
20149	100578	03165	ACC	 398R		MASTER'S REPORT					0	999	0	0	0	999	0	0	THESIS	FACEFACE			0				0						0								0								0			A											A									10/27/2014	NRNW0291	#	
20149	100579	03170	ACC	 399R		DISSERTATION					0	999	0	0	0	999	0	0	DISSERT	FACEFACE			0				0						0								0								0														A									10/27/2014	NRNW0291	#	
20149	100580	03175	ACC	 699R		DISSERTATION					0	999	0	0	0	999	0	0	DISSERT	FACEFACE			0				0						0								0								0														A									10/27/2014	NRNW0291	#	
20149	100581	03180	ACC	 999R		DISSERTATION					0	999	1	1	0	999	1	1	DISSERT	FACEFACE			0				0						0								0								0														A									10/27/2014	NRNW0291	#	
20149	100582	03185	ACC	 399W		DISSERTATION					0	999	1	1	0	999	1	1	DISSERT	FACEFACE			0				0						0								0								0														A									10/27/2014	NRNW0291	#	
20149	100583	03190	ACC	 699W		DISSERTATION					2	999	1	1	2	999	1	1	DISSERT	FACEFACE			0				0						0								0								0														A									10/27/2014	NRNW0291	#	
20149	100584	03195	ACC	 999W		DISSERTATION					0	999	0	0	0	999	0	0	DISSERT	FACEFACE			0				0						0								0								0														A									10/27/2014	NRNW0291	#	
20149	110023	54805	ACF	 110		CONFERENCE COURSE	A				3	25	0	0	3	25	0	0	INDEPEND	FACEFACE			0				0						0								0								0																		A					10/27/2014	NRNW0291	#	
20149	110024	54810	ACF	 210		CONFERENCE COURSE	A				0	15	0	0	0	15	0	0	INDEPEND	FACEFACE			0				0						0								0								0																		A					10/27/2014	NRNW0291	#	
20149	110025	54815	ACF	 310		CONFERENCE COURSE	A				0	15	0	0	0	15	0	0	INDEPEND	FACEFACE			0				0						0								0								0																		A					10/27/2014	NRNW0291	#	
20149	110026	54820	ACF	 110T		CONF CRS: TX DEPT INSUR INTERN	A				0	15	0	0	0	15	0	0	INDEPEND	FACEFACE			0				0						0								0								0																				A			10/27/2014	NRNW0291	#	
20149	110027	54825	ACF	 329		THEORY OF INTEREST			HARPER, S	skharper	35	37	33	34	38	42	34	35	LECTURE	FACEFACE		QUANREAS	1	54825 ACF  329; 56030 M  389F (RS);			1	TTH	11:00 am	12:30 pm	CPE	2.212	73	X							0								0																							10/27/2014	NRNW0291	#	
20149	110028	54830	ACF	 329		THEORY OF INTEREST			WALCH, A	anh586	40	40	37	39	40	40	37	39	LECTURE	FACEFACE		QUANREAS	0				1	MWF	1:00 pm	2:00 pm	RLM	5.118	40	X							0								0																							10/27/2014	NRNW0291	#	
20149	110029	54835	ACF	 329		THEORY OF INTEREST			WALCH, A	anh586	38	35	34	34	40	40	36	36	LECTURE	FACEFACE		QUANREAS	1	54835 ACF  329; 56035 M  389F (RS);			1	MWF	2:00 pm	3:00 pm	RLM	5.124	40	X							0								0																							10/27/2014	NRNW0291	#	
20149	100992	05845	ADV	 305		FUNDAMENTALS OF ADVERTISING			CICCHIRILLO, V	vc5536	195	190	190	190	195	190	190	190	LECTURE	FACEFACE			0				1	MWF	3:00 pm	4:00 pm	CMA	2.306	191	X							0								0																							10/27/2014	NRNW0291	#	
20149	100993	05850	ADV	 305		FUNDAMENTALS OF ADVERTISING			WYETH, B	bnw492	81	150	112	112	81	150	112	112	LECTURE	FACEFACE			0				1	TTH	3:30 pm	5:00 pm	GAR	0.102	196	X							0								0																							10/27/2014	NRNW0291	#	
20149	100994	05855	ADV	 305S		INTEGRATED COMM FOR SPORTS			CUNNINGHAM, N	nrc485	97	170	128	128	147	260	185	185	LECTURE	FACEFACE			2	05855 ADV  305S; 06410 ADV  391K (RS); 06530 P R  305S (ISA);	05855		1	MWF	9:00 am	10:00 am	BMC	2.106	295								0								0																							10/27/2014	NRNW0291	#	
20149	100995	05860	ADV	 315		HISTORY & DEVEL OF ADVERTISING			ATKINSON, L	la7893	183	182	179	181	196	191	188	190	LECTURE	FACEFACE			1	05860 ADV  315; 47685 WGS  301 (SSA);	05860		1	TTH	12:30 pm	2:00 pm	CMA	2.306	191	X							0								0																							10/27/2014	NRNW0291	#	
20149	100996	05865	ADV	 315		HISTORY & DEVEL OF ADVERTISING	A		FLOWERS, J	jjf495	67	0	0	0	67	0	0	0	LECTURE	FACEFACE			0				1	TTH	5:00 pm	6:30 pm	PAI	3.02	216	X							0								0																							10/27/2014	NRNW0291	#	
20149	100997	05870	ADV	 316		CREATIVITY & AMERICAN CULTURE			LEWIS, R	rl25564	291	294	291	290	291	294	291	290	LECTURE	FACEFACE			0				1	TTH	9:30 am	11:00 am	BMC	2.106	295								0								0																							10/27/2014	NRNW0291	#	
20149	100998	05895	ADV	 318J		INTRO TO ADV/INTEG BRAND COMM			WILCOX, G	burl	57	70	66	66	225	280	216	218	LECTURE	FACEFACE			3	05895 ADV  318J; 05900 ADV  318J (MS); 05905 ADV  318J (MS); 05910 ADV  318J (MS);		05910	2	TTH	3:30 pm	5:00 pm	BMC	2.106	295			M	6:00 pm	7:00 pm			0								0											A												10/27/2014	NRNW0291	#	
20149	100999	05875	ADV	 318J		INTRO TO ADV/INTEG BRAND COMM			WILCOX, G	burl	61	61	59	61	241	241	240	241	LECTURE	FACEFACE			3	05875 ADV  318J; 05880 ADV  318J (MS); 05885 ADV  318J (MS); 05890 ADV  318J (MS);		05890	2	TTH	2:00 pm	3:30 pm	BMC	2.106	295			T	6:30 pm	7:30 pm			0								0											A												10/27/2014	NRNW0291	#	
20149	101000	05880	ADV	 318J		INTRO TO ADV/INTEG BRAND COMM			WILCOX, G	burl	60	60	61	61	241	241	240	241	LECTURE	FACEFACE			3	05875 ADV  318J (MS); 05880 ADV  318J; 05885 ADV  318J (MS); 05890 ADV  318J (MS);		05890	2	TTH	2:00 pm	3:30 pm	BMC	2.106	295			W	6:30 pm	7:30 pm			0								0											A												10/27/2014	NRNW0291	#	
20149	101001	05885	ADV	 318J		INTRO TO ADV/INTEG BRAND COMM			WILCOX, G	burl	60	60	60	59	241	241	240	241	LECTURE	FACEFACE			3	05875 ADV  318J (MS); 05880 ADV  318J (MS); 05885 ADV  318J; 05890 ADV  318J (MS);		05890	2	TTH	2:00 pm	3:30 pm	BMC	2.106	295			T	7:30 pm	8:30 pm			0								0											A												10/27/2014	NRNW0291	#	
20149	101002	05890	ADV	 318J		INTRO TO ADV/INTEG BRAND COMM			WILCOX, G	burl	60	60	60	60	241	241	240	241	LECTURE	FACEFACE			3	05875 ADV  318J (MS); 05880 ADV  318J (MS); 05885 ADV  318J (MS); 05890 ADV  318J;		05890	2	TTH	2:00 pm	3:30 pm	BMC	2.106	295			W	7:30 pm	8:30 pm			0								0											A												10/27/2014	NRNW0291	#	
20149	101004	05900	ADV	 318J		INTRO TO ADV/INTEG BRAND COMM			WILCOX, G	burl	68	70	68	67	225	280	216	218	LECTURE	FACEFACE			3	05895 ADV  318J (MS); 05900 ADV  318J; 05905 ADV  318J (MS); 05910 ADV  318J (MS);		05910	2	TTH	3:30 pm	5:00 pm	BMC	2.106	295			T	6:00 pm	7:00 pm			0								0											A												10/27/2014	NRNW0291	#	
20149	101005	05905	ADV	 318J		INTRO TO ADV/INTEG BRAND COMM			WILCOX, G	burl	56	70	51	52	225	280	216	218	LECTURE	FACEFACE			3	05895 ADV  318J (MS); 05900 ADV  318J (MS); 05905 ADV  318J; 05910 ADV  318J (MS);		05910	2	TTH	3:30 pm	5:00 pm	BMC	2.106	295			W	6:00 pm	7:00 pm			0								0											A												10/27/2014	NRNW0291	#	
20149	101006	05910	ADV	 318J		INTRO TO ADV/INTEG BRAND COMM			WILCOX, G	burl	44	70	31	33	225	280	216	218	LECTURE	FACEFACE			3	05895 ADV  318J (MS); 05900 ADV  318J (MS); 05905 ADV  318J (MS); 05910 ADV  318J;		05910	2	TTH	3:30 pm	5:00 pm	BMC	2.106	295			TH	6:00 pm	7:00 pm			0								0											A												10/27/2014	NRNW0291	#	
20149	101007	05930	ADV	 319		PSYCHOLOGY OF ADVERTISING			CHAMPLIN, S	sec478	114	119	114	117	114	119	114	117	LECTURE	FACEFACE			0				1	TTH	3:30 pm	5:00 pm	CMA	2.306	191	X							0								0											A												10/27/2014	NRNW0291	#	
20149	101008	05915	ADV	 319		PSYCHOLOGY OF ADVERTISING			CLOSE, A	ac47495	198	200	154	153	198	200	154	153	LECTURE	FACEFACE			0				1	MWF	12:00 noon	1:00 pm	BMC	2.106	295								0								0											A												10/27/2014	NRNW0291	#	
20149	101009	05925	ADV	 319		PSYCHOLOGY OF ADVERTISING			KAHLOR, L	lk488	118	120	112	115	118	120	112	115	LECTURE	FACEFACE			0				1	MWF	2:00 pm	3:00 pm	BMC	1.202	120								0								0											A												10/27/2014	NRNW0291	#	
20149	101010	05920	ADV	 319		PSYCHOLOGY OF ADVERTISING			THOMAS, K	kt5827	69	100	96	97	69	100	96	97	LECTURE	FACEFACE			0				1	MWF	1:00 pm	2:00 pm	UTC	3.132	104	X							0								0											A												10/27/2014	NRNW0291	#	
20149	101011	05935	ADV	 325		INTRO TO ADVERTISING CREATVTY			REA, C	cjr2976	14	14	13	13	113	137	114	114	LECTURE	FACEFACE		WRITCRSE	9	05935 ADV  325; 05955 ADV  325 (MS); 05970 ADV  325 (MS); 05975 ADV  325 (MS); 05950 ADV  325 (MS); 05960 ADV  325 (MS); 05940 ADV  325 (MS); 05945 ADV  325 (MS); 05980 ADV  325 (MS); 05965 ADV  325 (MS);		05965	2	TTH	5:00 pm	6:30 pm	CMA	2.306	191	X		T	4:00 pm	5:00 pm	CMA	6.154	20								0																							10/27/2014	NRNW0291	#	
20149	101012	05955	ADV	 325		INTRO TO ADVERTISING CREATVTY			REA, C	cjr2976	14	14	14	14	113	137	114	114	LECTURE	FACEFACE		WRITCRSE	9	05935 ADV  325 (MS); 05955 ADV  325; 05970 ADV  325 (MS); 05975 ADV  325 (MS); 05950 ADV  325 (MS); 05960 ADV  325 (MS); 05940 ADV  325 (MS); 05945 ADV  325 (MS); 05980 ADV  325 (MS); 05965 ADV  325 (MS);		05965	2	TTH	5:00 pm	6:30 pm	CMA	2.306	191	X		W	7:00 pm	8:00 pm	CMA	6.154	20								0																							10/27/2014	NRNW0291	#	
20149	101013	05970	ADV	 325		INTRO TO ADVERTISING CREATVTY			REA, C	cjr2976	14	14	14	14	113	137	114	114	LECTURE	FACEFACE		WRITCRSE	9	05935 ADV  325 (MS); 05955 ADV  325 (MS); 05970 ADV  325; 05975 ADV  325 (MS); 05950 ADV  325 (MS); 05960 ADV  325 (MS); 05940 ADV  325 (MS); 05945 ADV  325 (MS); 05980 ADV  325 (MS); 05965 ADV  325 (MS);		05965	2	TTH	5:00 pm	6:30 pm	CMA	2.306	191	X		T	8:00 pm	9:00 pm	CMA	6.154	20								0																							10/27/2014	NRNW0291	#	
20149	101014	05975	ADV	 325		INTRO TO ADVERTISING CREATVTY			REA, C	cjr2976	14	14	6	6	113	137	114	114	LECTURE	FACEFACE		WRITCRSE	9	05935 ADV  325 (MS); 05955 ADV  325 (MS); 05970 ADV  325 (MS); 05950 ADV  325 (MS); 05960 ADV  325 (MS); 05940 ADV  325 (MS); 05945 ADV  325 (MS); 05975 ADV  325; 05980 ADV  325 (MS); 05965 ADV  325 (MS);		05965	2	TTH	5:00 pm	6:30 pm	CMA	2.306	191	X		W	8:00 pm	9:00 pm	CMA	6.154	20								0																							10/27/2014	NRNW0291	#	
20149	101015	05950	ADV	 325		INTRO TO ADVERTISING CREATVTY			REA, C	cjr2976	13	14	14	14	113	137	114	114	LECTURE	FACEFACE		WRITCRSE	9	05935 ADV  325 (MS); 05950 ADV  325; 05955 ADV  325 (MS); 05970 ADV  325 (MS); 05975 ADV  325 (MS); 05960 ADV  325 (MS); 05940 ADV  325 (MS); 05945 ADV  325 (MS); 05980 ADV  325 (MS); 05965 ADV  325 (MS);		05965	2	TTH	5:00 pm	6:30 pm	CMA	2.306	191	X		T	7:00 pm	8:00 pm	CMA	6.154	20								0																							10/27/2014	NRNW0291	#	
20149	101016	05960	ADV	 325		INTRO TO ADVERTISING CREATVTY			REA, C	cjr2976	6	11	11	11	113	137	114	114	LECTURE	FACEFACE		WRITCRSE	9	05935 ADV  325 (MS); 05955 ADV  325 (MS); 05960 ADV  325; 05970 ADV  325 (MS); 05975 ADV  325 (MS); 05950 ADV  325 (MS); 05940 ADV  325 (MS); 05945 ADV  325 (MS); 05980 ADV  325 (MS); 05965 ADV  325 (MS);		05965	2	TTH	5:00 pm	6:30 pm	CMA	2.306	191	X		W	7:00 pm	8:00 pm	CMA	6.154	20								0																							10/27/2014	NRNW0291	#	
20149	101017	05940	ADV	 325		INTRO TO ADVERTISING CREATVTY			REA, C	cjr2976	14	14	14	14	113	137	114	114	LECTURE	FACEFACE		WRITCRSE	9	05935 ADV  325 (MS); 05940 ADV  325; 05955 ADV  325 (MS); 05970 ADV  325 (MS); 05975 ADV  325 (MS); 05950 ADV  325 (MS); 05960 ADV  325 (MS); 05945 ADV  325 (MS); 05980 ADV  325 (MS); 05965 ADV  325 (MS);		05965	2	TTH	5:00 pm	6:30 pm	CMA	2.306	191	X		W	4:00 pm	5:00 pm	CMA	6.154	20								0																							10/27/2014	NRNW0291	#	
20149	101018	05945	ADV	 325		INTRO TO ADVERTISING CREATVTY			REA, C	cjr2976	14	14	14	14	113	137	114	114	LECTURE	FACEFACE		WRITCRSE	9	05935 ADV  325 (MS); 05945 ADV  325; 05955 ADV  325 (MS); 05970 ADV  325 (MS); 05975 ADV  325 (MS); 05950 ADV  325 (MS); 05960 ADV  325 (MS); 05940 ADV  325 (MS); 05980 ADV  325 (MS); 05965 ADV  325 (MS);		05965	2	TTH	5:00 pm	6:30 pm	CMA	2.306	191	X		TH	4:00 pm	5:00 pm	CMA	6.154	20								0																							10/27/2014	NRNW0291	#	
20149	101019	05980	ADV	 325		INTRO TO ADVERTISING CREATVTY	A		REA, C	cjr2976	10	14	0	0	113	137	114	114	LECTURE	FACEFACE		WRITCRSE	9	05935 ADV  325 (MS); 05955 ADV  325 (MS); 05970 ADV  325 (MS); 05975 ADV  325 (MS); 05950 ADV  325 (MS); 05960 ADV  325 (MS); 05940 ADV  325 (MS); 05945 ADV  325 (MS); 05965 ADV  325 (MS); 05980 ADV  325;		05965	2	TTH	5:00 pm	6:30 pm	CMA	2.306	191	X		TH	8:00 pm	9:00 pm	CMA	6.154	20								0																							10/27/2014	NRNW0291	#	
